Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3PrngBS12YaL6bzLYb21HC,"Mon bébé","Je suis Big Daddy","Jok'air",2017-06-16,219906,40,true,osorys,2019-03-05T15:46:36Z,"rap français,r&b français","Arista France",0.753,0.65,5,-7.267,0,0.056,0.308,0.00000414,0.0888,0.376,106.932,4
spotify:track:5bJ1DrEM4hNCafcDd1oxHx,"Self Care","Swimming","Mac Miller",2018-08-03,345133,77,true,osorys,2019-03-06T14:59:22Z,"","Warner Records",0.52,0.538,1,-8.109,1,0.206,0.367,0.00187,0.119,0.177,141.894,4
spotify:track:3A0ITFj6kbb9CggwtPe55f,"Venom","GREY Area","Little Simz",2019-03-01,154749,0,true,osorys,2019-03-06T21:42:54Z,"","AGE 101",0.436,0.655,7,-8.153,1,0.159,0.425,0,0.393,0.523,139.712,4
spotify:track:1vxi8akgKWoeayEfCdg6az,"Couleurs","Couleurs","GLGV;Leith;Weizman",2018-07-02,169411,0,false,osorys,2019-03-07T17:49:30Z,"rap français,r&b français","Spinnup",0.764,0.656,5,-12.499,1,0.0905,0.287,0.0000558,0.106,0.302,113.321,5
spotify:track:5ufSRCp3X8JPWnJqIaV6Rl,"RVRE","RVRE","404Billy;Damso",2018-12-07,189525,32,true,osorys,2019-03-07T17:52:34Z,"rap français,pop urbaine,r&b français","Culture Records",0.737,0.728,10,-5.937,0,0.0772,0.0388,0.00000156,0.139,0.47,82.994,4
spotify:track:6DPiZnQd2POTP35RCSAFUl,"Dans le sofa","Des lendemains sans nuages","Senamo",2013-02-17,164755,37,true,osorys,2019-03-07T18:04:07Z,"rap français","Smalismoul",0.787,0.591,2,-10.255,1,0.368,0.552,0,0.0989,0.814,88.926,4
spotify:track:508tb6Fg3G3hA1aMEWyqKw,"Escxle","Escxle","GLGV",2018-09-21,222459,0,false,osorys,2019-03-07T18:06:43Z,"rap français,r&b français","Haute Ecole Entertainment",0.651,0.748,4,-6.189,1,0.247,0.602,0,0.588,0.544,116.404,4
spotify:track:1d2GhaN1qOG1TfCgf7MUll,"Loin","Loin","GLGV;Blaiz;Weizman",2018-12-19,192078,0,false,osorys,2019-03-07T18:28:39Z,"rap français,r&b français","Spinnup",0.639,0.502,0,-8.964,1,0.0358,0.68,0.0000656,0.109,0.528,75.034,4
spotify:track:2JU7jcwkID5kNDYrkqFmfV,"Odyssée","Escxle","GLGV",2018-09-21,205565,0,false,osorys,2019-03-07T19:42:16Z,"rap français,r&b français","Haute Ecole Entertainment",0.732,0.568,1,-8.837,0,0.272,0.447,0.00000126,0.157,0.31,114.878,4
spotify:track:3SYmrNKhSEYNveSNVA3klv,"La bohème","La bohème","GLGV",2019-01-25,239049,0,true,osorys,2019-03-07T20:20:29Z,"rap français,r&b français","Spinnup",0.577,0.453,6,-12.213,0,0.338,0.837,0.00000729,0.128,0.405,129.946,4
spotify:track:3nBAM3O8rbvEyysUXY61oV,"Rien n'est pareil","Rien n'est pareil","Achile",2018-08-10,228000,30,false,osorys,2019-03-07T20:56:03Z,"rap français","iM Achile Deplobin",0.706,0.561,4,-7.376,0,0.0571,0.522,0,0.0714,0.634,149.863,4
spotify:track:04EEpkmjMp6wFULzaIns4W,"Polaire","Polaire","GLGV",2018-12-28,214987,1,true,osorys,2019-03-07T21:01:09Z,"rap français,r&b français","Haute Ecole Entertainment",0.858,0.372,1,-10.246,1,0.344,0.58,0.00383,0.0902,0.129,133.966,4
spotify:track:1bxrWZWhW2YSfIOrTmRRiA,"Ténébreux #3","Ténébreux","Koba LaD",2018-05-11,157728,43,true,osorys,2019-03-07T21:05:45Z,"rap français","Universal Music Division Capitol Music France",0.839,0.593,2,-8.201,1,0.328,0.537,0,0.106,0.465,128.969,4
spotify:track:2HcjT2BusElPWjanfJ3rJg,"GPG 5","GPG 5","Guizmo",2019-03-08,163764,0,true,osorys,2019-03-09T12:45:09Z,"rap français","Y&W",0.579,0.789,0,-5.268,0,0.462,0.53,0,0.168,0.576,81.657,4
spotify:track:34A2accnIDPOhkRltN8KJY,"Call me","Collection","90sFlav",2018-02-09,126250,0,false,osorys,2019-03-09T20:37:59Z,"lo-fi,lo-fi beats","VinDig",0.748,0.265,8,-12.074,0,0.229,0.952,0.917,0.0866,0.14,77.009,4
spotify:track:55FD4r3EgXRMKP79hDbt5y,"All to You","All to You","Sabrina Claudio",2018-04-02,203095,54,false,osorys,2019-03-10T08:09:55Z,"","SC Entertainment",0.463,0.337,1,-9.852,0,0.0723,0.391,0.000176,0.0728,0.372,129.925,3
spotify:track:3E55nCf9o0xNndC44jqALU,"Comme deux étoiles","Sans dire adieu","Lonepsi",2018-01-19,169200,28,false,osorys,2019-03-10T19:16:18Z,"rap français","Lonepsi",0.446,0.603,9,-7.358,1,0.071,0.847,0.000636,0.0827,0.372,99.249,4
spotify:track:0jB6aRhTi1qepM7IKke0IZ,"Wa Wa Wa","Wa Wa Wa","Ajar",2018-06-12,215403,30,true,osorys,2019-03-10T20:19:43Z,"pop française","Ajar",0.783,0.625,2,-7.178,1,0.168,0.599,0,0.0816,0.521,113.047,4
spotify:track:6HRXCvbzPpW99De99VEiPZ,"Tour du monde","1minute2rap","Projet 1411",2019-02-22,172800,5,false,osorys,2019-03-13T20:31:57Z,"","Juston Records",0.6,0.67,8,-8.568,0,0.0481,0.479,0.0000401,0.182,0.397,99.975,4
spotify:track:52iVuTAP70Gy1Uy9xkr2No,"Monégasque","Polak","PLK",2019-02-01,203552,59,true,osorys,2019-03-15T20:36:50Z,"rap français,pop urbaine","Panenka Music",0.722,0.734,6,-4.583,1,0.231,0.416,0,0.115,0.613,74.884,4
spotify:track:4uszv2rbdCeXuaxC2yL2Pg,"Pour eux","Pour eux","So Clock",2018-11-02,298909,6,true,osorys,2019-03-15T22:34:27Z,"rap français","2.6.Z Music",0.479,0.782,8,-5.719,1,0.239,0.156,0,0.132,0.201,86.641,4
spotify:track:0hpQpwRHTLgMT15Ra7f8ev,"Moi aussi","Rose","Kemmler",2018-06-01,183925,41,false,osorys,2019-03-16T03:31:42Z,"rap français","Sailor Mood",0.5,0.633,1,-7.347,0,0.296,0.614,0,0.0825,0.375,94.657,4
spotify:track:4P1R7l6p2DXWi0zytjxUi8,"Bittersweet","Flickshots & Quickscopes","baaskaT",2016-11-07,86000,0,false,osorys,2019-03-16T15:17:26Z,"lo-fi beats,lo-fi hip-hop,lo-fi,beats jazz","Chillhop Records",0.74,0.346,6,-16.167,0,0.167,0.244,0.836,0.11,0.941,82.984,4
spotify:track:7rB1uyNATx6IWIR1N54GQq,"floats","TOY TOY TOY","BROCKBEATS",2018-07-23,179000,0,false,osorys,2019-03-16T15:25:32Z,"lo-fi,lo-fi beats,beats jazz,lo-fi hip-hop","VinDig",0.866,0.177,1,-11.945,0,0.102,0.962,0.548,0.0917,0.445,129.388,4
spotify:track:5n16dEoZ1OwdpqOIK13m1X,"Faces","Faces","Knowmadic",2019-01-07,133165,0,false,osorys,2019-03-16T15:28:28Z,"lo-fi beats,lo-fi,lo-fi hip-hop","Chillhop Records",0.615,0.424,11,-12.324,0,0.114,0.968,0.809,0.106,0.178,159.033,4
spotify:track:1B4gJRq61xTs6r1O0Uq2iY,"Casper","The Last Rocket","Takeoff",2018-11-02,197079,66,true,osorys,2019-03-16T17:51:35Z,"","Quality Control Music/Motown Records/Capitol Records",0.921,0.607,1,-7.397,1,0.209,0.525,0.00000117,0.123,0.753,140.067,4
spotify:track:0f65YZfIoKZrtQev4JWxqs,"Mayday","Space Transmission","Ozimov",2018-06-12,285590,27,false,osorys,2019-03-16T20:45:39Z,"synthwave,vapor-wave","614825 Records DK",0.549,0.758,0,-6.613,0,0.0452,0.0152,0.452,0.328,0.306,127.048,4
spotify:track:567aQV378QGMd1b9UKyyvD,"Holograms","Les rencontres d'après minuit / You and the Night (Original Motion Picture Soundtrack)","M83",2013-11-18,214903,0,false,osorys,2019-03-16T20:51:43Z,"","M83 Recording Inc",0.243,0.299,5,-13.986,1,0.0308,0.905,0.953,0.0798,0.0791,75.011,3
spotify:track:3p6XM6eT7iPo2eggAaKZJY,"A la lumière des diamants","Les rencontres d'après minuit / You and the Night (Original Motion Picture Soundtrack)","M83",2013-11-18,97933,0,false,osorys,2019-03-16T20:58:19Z,"","M83 Recording Inc",0.0939,0.262,5,-11.791,1,0.0391,0.889,0.909,0.129,0.0397,178.288,3
spotify:track:3OdogfhfpObXHWEUiK3wSt,"Needs","Needs","Verzache",2018-02-14,177479,0,false,osorys,2019-03-17T07:58:28Z,"","Zach Farache",0.813,0.601,11,-7.55,0,0.121,0.191,0.000189,0.419,0.832,118.976,4
spotify:track:5LUbbmFibvFhcRuXQqxq0x,"affection","u can still come over","BETWEEN FRIENDS",2019-02-27,235225,0,false,osorys,2019-03-17T08:04:59Z,"","Better Sounds/Z Entertainment/Sony Music",0.273,0.565,2,-7.283,1,0.248,0.516,0.00000168,0.0855,0.298,179.518,4
spotify:track:0RX2rEyN8ioyA7S5fKVmYC,"3am","Thoughts from 3am","Feyde",2018-11-17,199859,32,true,osorys,2019-03-17T08:06:20Z,"","Jasmine Pearl Productions",0.684,0.452,6,-7.567,0,0.207,0.483,0.0000314,0.393,0.336,141.906,4
spotify:track:7afpDI6k8fFpRuqEYFMxqR,"Want U Back","Want U Back","Spencer.",2018-08-31,189766,33,false,osorys,2019-03-17T08:09:05Z,"bedroom pop,r&b alternatif,r&b indie","Bug's Eye View",0.703,0.625,9,-7.665,1,0.0488,0.621,0.00000132,0.22,0.323,122.952,4
spotify:track:2g5OmkFqtfvR0cbb7040S8,"Slow Love","Fear of Falling Asleep","TENDER",2019-01-18,252106,0,false,osorys,2019-03-17T08:11:56Z,"","Partisan Records",0.68,0.856,10,-6.782,0,0.359,0.774,0.00224,0.332,0.745,74.969,4
spotify:track:2FUNBaa5DwItJtYEBgAblU,"monster","i am > i was","21 Savage",2018-12-21,233039,54,true,osorys,2019-03-17T16:05:35Z,"","Slaughter Gang, LLC/Epic Records",0.89,0.607,9,-6.916,0,0.124,0.158,0.000228,0.118,0.224,134.022,4
spotify:track:3j5YFD3tuh96M7mZhzN4Bt,"P-Town","P-Town","Jazzy Bazz",2016-02-26,244250,24,true,osorys,2019-03-17T17:33:10Z,"rap français","3.14 Production",0.816,0.673,0,-8.094,1,0.308,0.638,0,0.165,0.462,115.004,4
spotify:track:3hQkMqSEXT6bVAqT13dERY,"Inner Island","TAO Lounge","Tao Lounge",2015-08-29,322498,0,false,osorys,2019-03-17T18:00:16Z,"","Ambient Records",0.566,0.166,7,-16.379,1,0.0285,0.775,0.897,0.0914,0.0574,109.965,4
spotify:track:5U1PRGR9gGL06ZuVAr8pxR,"Shine","Shine","LaLion",2019-02-28,223216,5,true,osorys,2019-03-17T18:43:35Z,"","650516 Records DK2",0.777,0.803,6,-7.158,1,0.113,0.467,0.0000152,0.113,0.94,82.495,4
spotify:track:6AYrMbSjzPp6dFk3APhUtg,"Schitzo","Generation of Sedation","LaLion;Jaimie Waltz",2018-04-12,216346,6,true,osorys,2019-03-17T18:48:59Z,"","650516 Records DK2",0.812,0.613,9,-7.604,1,0.163,0.644,0,0.124,0.14,119.979,4
spotify:track:1U5o4hbDNWBI3QnXSWftE6,"Marijuanamen","Ziggy Marley","Ziggy Marley",2016-05-20,252906,0,false,osorys,2019-03-19T18:34:01Z,"reggae,reggae roots","V2 Records Benelux",0.836,0.628,11,-6.328,1,0.0797,0.0247,0.00000487,0.133,0.68,147.959,4
spotify:track:1rID5GPXAauA9NgZl4IdXV,"My Flaws Burn Through My Skin Like Demonic Flames from Hell","I No Longer Fear The Razor Guarding My Heel","$uicideboy$",2015-08-01,167679,0,true,osorys,2019-03-19T19:45:42Z,"rap emo,horrorcore,cloud rap,trap metal,hip-hop underground","Universal Music Group",0.779,0.733,11,-7.535,0,0.0352,0.00522,0.00061,0.115,0.0715,125.978,4
spotify:track:5XygRnnU6toEOWJezAYLFU,"Avant l'orage","Avant l'orage","Lorage",2017-02-12,243981,29,true,osorys,2019-03-21T06:28:36Z,"rap français","Local Prod",0.801,0.698,1,-8.117,1,0.322,0.286,0,0.254,0.799,89.027,4
spotify:track:0GGxVTb0UwDwdaKNjBdCn3,"Woman - Remastered 2010","Double Fantasy: Stripped Down","John Lennon",1980-11-17,212933,73,false,osorys,2019-03-23T06:58:21Z,"noel","Capitol Records",0.588,0.657,3,-6.373,1,0.0224,0.382,0.00259,0.042,0.747,79.704,4
spotify:track:68fw1k45zGOuE8JS5uGOUU,"F U All the Time","Triple D Ice B, Vol. 1","Triple D Ice B",2014-09-07,157255,26,true,osorys,2019-03-23T10:37:26Z,"","Prezidential Enterprises",0.566,0.725,2,-7.507,1,0.0593,0.0225,0.0000129,0.193,0.0661,109.473,4
spotify:track:4XhUvrjtvMxLp6J6Im5D1m,"ROOFTOPS","WINTERS IN BROOKLYN","Felly",2018-02-16,183453,0,true,osorys,2019-03-23T14:45:29Z,"","2273 Records",0.806,0.537,0,-9.163,1,0.373,0.171,0,0.0964,0.659,146.041,4
spotify:track:6ODTw5ivAheWBql4tCiNkl,"Turf","Good For You","Aminé",2017-07-28,265840,40,true,osorys,2019-03-23T14:54:23Z,"","Universal Records",0.532,0.414,9,-9.249,0,0.312,0.569,0.00000179,0.113,0.426,147.988,4
spotify:track:4bJzIbze97tZwCxxMw4hx9,"NUMB","NUMB","Hayden James;GRAACE",2017-10-06,217296,0,true,osorys,2019-03-24T00:34:34Z,"","Future Classic",0.614,0.559,10,-7.081,0,0.0427,0.189,0,0.0911,0.388,147.937,4
spotify:track:2S7w7oqmrZE9Hu6k1bJQln,"Glimmer","The Green Superintendent","Mako Road",2018-02-07,179959,0,false,osorys,2019-03-24T00:37:53Z,"surf rock","Spinnup",0.742,0.79,6,-6.069,0,0.0408,0.681,0,0.194,0.738,130.03,4
spotify:track:5hT6AKRckzhgtkwHSKb185,"My Days","Rays of Resistance","Naâman;Soom T",2015-10-30,312960,0,false,osorys,2019-03-27T18:49:28Z,"reggae,ragga,dub","Soulbeats Records",0.705,0.461,0,-7.719,1,0.0377,0.0556,0.0013,0.11,0.194,88.992,4
spotify:track:1NEdLeqdQ8hufML9t9dHiU,"C'est mon sang","C'est mon sang","RK;Sofiane",2019-03-07,186918,39,true,osorys,2019-03-28T19:38:16Z,"rap français,pop urbaine","3.5.7 Music",0.804,0.706,8,-5.297,0,0.243,0.378,0,0.237,0.59,125.073,4
spotify:track:1Ue04XdVwj6VyEiZRXj5h9,"Soleil noir","Petits princes","47ter",2018-10-12,189660,48,true,osorys,2019-03-29T12:03:51Z,"rap français,variété française","Label entrecôte",0.695,0.609,1,-7.484,0,0.0318,0.512,0,0.111,0.523,129.946,4
spotify:track:5gegBG8esqlmKnRmJnZxps,"Le bal des fous","Adieu bientôt","Columbine",2018-09-28,146026,38,true,osorys,2019-03-29T12:12:13Z,"rap français","Universal Music Distribution Deal",0.696,0.491,4,-6.235,0,0.0332,0.58,0,0.33,0.39,81.516,4
spotify:track:5pTpFp9wr8X7uddedE7uJS,"Downhill Lullaby","Downhill Lullaby","Sky Ferreira",2019-03-27,332506,32,false,osorys,2019-03-30T10:21:49Z,"","Capitol Records",0.436,0.563,2,-9.124,1,0.0307,0.534,0.651,0.185,0.257,92.022,4
spotify:track:4FsO8IBdadoyq1f03nkB8s,"Cellophané","Cellophané","Koba LaD",2019-03-21,203426,31,true,osorys,2019-03-30T12:18:05Z,"rap français","Universal Music Division Capitol Music France",0.772,0.597,11,-7.414,0,0.334,0.306,0.00000107,0.0818,0.702,141.996,4
spotify:track:4ERVplEq8FpDwaSams22Jw,"Poursuivre les étoiles","The Hedgehog","Gabriel Yared",2009-07-01,108133,0,false,osorys,2019-03-30T13:25:59Z,"","Colosseum Records",0.292,0.096,4,-22.351,0,0.0323,0.981,0.793,0.131,0.0435,65.878,3
spotify:track:1N2BjF2LXIyO11IYUNtHxQ,"Hachi - Last Trip To The Station","Hachi: A Dog's Tale (Original Motion Picture Soundtrack)","Jan A.P. Kaczmarek",2010-01-01,127546,0,false,osorys,2019-03-30T13:28:17Z,"","Varese",0.13,0.24,9,-17.48,0,0.0399,0.968,0.879,0.0916,0.0985,86.417,3
spotify:track:6vHmR3htXYkcXoKf6ktNfu,"Betty et Zorg","37°2 le matin (Original Motion Picture Soundtrack)","Gabriel Yared",2006-05-09,150400,42,false,osorys,2019-03-30T13:31:55Z,"","Naive",0.254,0.0433,7,-21.29,1,0.0361,0.965,0.4,0.108,0.0824,78.962,1
spotify:track:5J34rxF67oW23Kshsi1v5d,"Je parle français","The Year After","French 79",2017-10-20,236765,0,false,osorys,2019-03-30T13:59:26Z,"house française","Alter K",0.779,0.478,1,-13.974,1,0.071,0.0446,0.866,0.0453,0.361,115.064,4
spotify:track:5ooWGAzXs3fU7eKHCrwZyd,"Take My Time","Life & Love","Skinshape",2017-05-03,183690,50,false,osorys,2019-03-30T14:00:22Z,"","DLoaw & Co.",0.614,0.69,4,-7.47,0,0.0249,0.0815,0.00589,0.173,0.71,106.963,3
spotify:track:6hwUx7kbZmgF153ZiwM9OR,"The Jam","Nobody Has To Know","Onra",2018-02-16,174699,19,false,osorys,2019-03-30T14:07:21Z,"trip-hop","All City Dublin",0.596,0.599,5,-11.555,0,0.0817,0.00311,0.624,0.246,0.533,79.994,4
spotify:track:5jq8OJeao3WmnxM74VIgxh,"Green Light","The Orchestral Score From Baz Luhrmann's Film The Great Gatsby","Craig Armstrong;The xx",2013-01-01,168760,0,false,osorys,2019-03-31T14:26:52Z,"","Water Tower/Interscope",0.0779,0.0487,5,-22.019,0,0.0377,0.908,0.795,0.094,0.038,72.545,4
spotify:track:7daANYwqGtxlc2vHJydSLQ,"So Let's Begin (feat. Jeanette Robertson)","Monometric","Kognitif;Jeanette Robertson",2014-02-04,205333,39,false,osorys,2019-03-31T14:37:19Z,"trip-hop,nu jazz,lo-fi beats,beats jazz,downtempo","Kognitif",0.389,0.875,2,-3.922,0,0.125,0.249,0.000817,0.172,0.428,171.897,4
spotify:track:5JCi3pyggvk4B0yd0BK3ow,"Stay High - Habits Remix","Queen Of The Clouds","Tove Lo;Hippie Sabotage",2014-09-24,258386,69,false,osorys,2019-03-31T18:03:01Z,"","Universal Music AB",0.736,0.677,4,-7.036,0,0.0352,0.00114,0.844,0.0949,0.0747,121.01,4
spotify:track:26bagHWcawT0HA0TkUbG2a,"Too Quick","True's World","MadeinTYO",2017-08-25,183640,0,true,osorys,2019-04-03T15:47:46Z,"","Commission/BMG",0.841,0.665,1,-6.568,0,0.271,0.221,0,0.277,0.43,135.984,4
spotify:track:3DlgDXIYtnWtJKiB8bZQMv,"Photosynthesis","Bucket List Project","Saba;Jean Deaux",2016-10-27,201732,1,true,osorys,2019-04-03T15:49:40Z,"r&b alternatif","Saba Pivot, LLC",0.777,0.662,7,-8.393,1,0.27,0.536,0.00000461,0.593,0.634,111.13,4
spotify:track:11cCVYamncF0ezwjj1irQ0,"Where U From","Huncho Jack, Jack Huncho","Huncho Jack;Travis Scott;Quavo",2017-12-21,251968,58,true,osorys,2019-04-03T15:53:01Z,"rap","Quality Control Music - Epic",0.756,0.757,1,-2.969,1,0.0772,0.0542,0,0.211,0.284,140.073,4
spotify:track:4awF9g7FMdeTxeD4OaSUIa,"My Beloved","Mansionz","mansionz",2017-03-24,233871,42,true,osorys,2019-04-03T15:58:45Z,"","Mansionz Profit Split",0.781,0.451,4,-5.002,0,0.31,0.101,0,0.165,0.348,146.995,4
spotify:track:5X3PWvgzClGaYfPryAM7vr,"Jamaica","Fort 2 nous","Le Club",2018-06-08,214378,20,true,osorys,2019-04-03T16:09:24Z,"rap français","Le Club",0.672,0.709,9,-6.675,1,0.0835,0.369,0,0.0942,0.67,145.08,4
spotify:track:65linkedy8pOnI8uEba5nu,"Won't Hold Me Down (Gravity)","Won't Hold Me Down (Gravity)","Brennan Heart;Trevor Guthrie",2018-02-19,214400,36,false,osorys,2019-04-04T20:19:22Z,"hardstyle,frenchcore,hardcore","WE R",0.578,0.625,3,-3.885,0,0.0292,0.122,0,0.0962,0.124,150.049,4
spotify:track:4keoy2fqgwGnbWlm3ZVZFa,"Happy Now","Happy Now","Zedd;Elley Duhé",2018-07-18,207029,67,false,osorys,2019-04-05T10:55:49Z,"edm","UMGRI Interscope",0.503,0.741,4,-5.128,1,0.047,0.579,0.00000149,0.0712,0.458,88.335,3
spotify:track:0epVbGLh3PoSGfNYZnifPl,"Le voyage de Chihiro: One Summer's Day","Joe Hisaishi Meets Miyazaki Films","Joe Hisaishi",2006-09-25,290133,0,false,osorys,2019-04-05T17:05:19Z,"musique classique japonaise,animé","Editions Milan Music",0.313,0.102,0,-21.391,1,0.0376,0.95,0.918,0.0529,0.0743,145.643,4
spotify:track:4thSp9cwFee6DjCmoXu6zY,"Summer","Kikujiro (Original Soundtrack)","Joe Hisaishi",1998,386026,0,false,osorys,2019-04-05T17:14:41Z,"musique classique japonaise,animé","Milan Records",0.351,0.196,9,-16.699,1,0.0368,0.941,0.937,0.14,0.148,83.022,4
spotify:track:6Osm5i7IyxmlSgmBbhGzMG,"Le voyage de Chihiro: The Sixth Station","Joe Hisaishi Meets Miyazaki Films","Joe Hisaishi",2006-09-25,224986,0,false,osorys,2019-04-05T17:21:24Z,"musique classique japonaise,animé","Editions Milan Music",0.295,0.0492,4,-23.394,0,0.0376,0.901,0.75,0.117,0.0382,132.619,4
spotify:track:3V7BEQHVDEoAA5G7kSxLgS,"Nos souvenirs (feat. Chilla & Yseult)","Jok'Travolta","Jok'air;Chilla;Yseult",2019-03-29,485993,0,true,osorys,2019-04-05T17:23:26Z,"rap français,r&b français,pop urbaine","WM FR Affiliated/Play Two",0.469,0.683,1,-7.606,1,0.213,0.0997,0,0.123,0.256,119.884,4
spotify:track:2v1hLkYh3wQTPJjAf41ZAa,"Bonbon à la menthe (feat. Mallaury)","Jok'Travolta","Jok'air;Mallaury",2019-03-29,317404,0,true,osorys,2019-04-05T17:23:36Z,"rap français,r&b français","WM FR Affiliated/Play Two",0.688,0.685,1,-6.72,0,0.164,0.217,0.0000355,0.118,0.373,104.993,4
spotify:track:0hlRY5lFmTstDijjXbFr7p,"Ils nous connaissent pas","Cosmopolitanie (Deluxe Edition)","Soprano",2015-08-21,246933,41,false,osorys,2019-04-06T12:56:30Z,"rap français,chanson,pop française,r&b français,pop urbaine,variété française","Rec. 118",0.629,0.863,11,-3.549,1,0.0393,0.0618,0,0.19,0.372,143.962,4
spotify:track:7ysIfWueKEzyhvUlAcelJz,"Down With The Sickness","Tuxicity","Richard Cheese",2002,139573,0,true,osorys,2019-04-07T08:45:34Z,"humour,swing","Surfdog Records",0.698,0.508,2,-7.438,1,0.137,0.527,0.000337,0.674,0.517,117.972,4
spotify:track:58mZSi09pHLx0ik2uNpAAH,"Sun on My Face","Can U Cook?","Seasick Steve",2018-09-28,245933,0,false,osorys,2019-04-12T11:08:40Z,"blues,blues moderne,blues rock,country blues","BMG Rights Management (UK) Limited",0.44,0.184,4,-13.965,1,0.0612,0.863,0.0000156,0.0932,0.261,182.017,3
spotify:track:4jvjzW7Hm0yK4LvvE0Paz9,"Falling Down - Bonus Track","Come Over When You're Sober, Pt. 2","Lil Peep;XXXTENTACION",2018-11-09,196400,85,true,osorys,2019-04-13T06:34:23Z,"rap emo,cloud rap","Columbia",0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,4
spotify:track:6RUSYAo4xwlxO7kmYp8Gwe,"Marie","Fort 2 nous","Le Club",2018-06-08,209896,10,true,osorys,2019-04-13T08:54:36Z,"rap français","Le Club",0.69,0.68,7,-7.057,1,0.107,0.0695,0,0.116,0.322,127.998,4
spotify:track:16x9bQHw8TBNaGDyULvwad,"before I close my eyes","?","XXXTENTACION",2018-03-16,99658,67,false,osorys,2019-04-13T20:40:09Z,"rap emo","Bad Vibes Forever, LLC",0.356,0.143,9,-15.148,1,0.0388,0.976,0.0000189,0.111,0.334,75.522,4
spotify:track:0rQbvQpjQ6QeeCAnVRzokf,"Goutte d'eau","Destin","Ninho",2019-03-22,157184,68,true,osorys,2019-04-14T13:50:18Z,"rap français,pop urbaine","Rec. 118 / Mal Luné Music",0.683,0.693,5,-6.441,0,0.127,0.647,0,0.121,0.322,137.826,4
spotify:track:5c2HadbVTsMKjja4gohEFI,"Maman ne le sait pas (feat. Niska)","Destin","Ninho;Niska",2019-03-22,203301,68,true,osorys,2019-04-15T17:54:48Z,"rap français,pop urbaine,r&b français","Rec. 118 / Mal Luné Music",0.755,0.875,7,-5.944,0,0.193,0.399,0,0.115,0.393,145.008,4
spotify:track:05ODcqWorNHlK4D6HRJyT4,"Weed","Polak","PLK",2018-10-05,195224,0,true,osorys,2019-04-15T18:11:54Z,"rap français,pop urbaine","Panenka Music",0.692,0.663,1,-5.207,0,0.0777,0.46,0.00000224,0.126,0.231,90.992,4
spotify:track:725V5YxLZfO2iDT8y6TKQW,"Solstice","Solstice","X.I;YUZMV",2019-03-10,173900,17,true,osorys,2019-04-16T22:13:38Z,"","886943 Records DK",0.802,0.328,6,-16.174,1,0.378,0.276,0,0.133,0.301,90.035,4
spotify:track:3J0GAKwxVOwkOPsL1KXazh,"Tu le mérites","Tu le mérites","Luidji",2019-04-12,169659,43,false,osorys,2019-04-18T19:30:31Z,"rap français,r&b français","Universal Music Division Virgin Records",0.77,0.331,6,-12.789,0,0.476,0.507,0.0000119,0.11,0.597,96.498,4
spotify:track:04JHjzMmUsctn9m9LLimqp,"Weekend","Weekend","A2h",2019-04-17,185647,7,false,osorys,2019-04-18T19:59:34Z,"rap français","Palace Prod",0.586,0.49,7,-8.145,1,0.0325,0.248,0,0.173,0.249,143.836,4
spotify:track:6g8Waa9vcFQP1FElldjfRr,"Possédé","Drôle de mentalité","Djadja & Dinaz",2019-03-22,269659,0,true,osorys,2019-04-20T15:09:27Z,"rap français,pop urbaine","Carré music",0.73,0.587,4,-6.972,0,0.0562,0.193,0,0.0844,0.791,134.958,4
spotify:track:1I5h5dtcLvTADRyJA57fq5,"Am Stram Gram","Am Stram Gram","Chilla",2019-04-18,139782,18,true,osorys,2019-04-20T16:57:07Z,"rap français,r&b français,pop urbaine","Universal Music Division Capitol Music France",0.791,0.597,10,-7.429,0,0.342,0.426,0,0.114,0.406,141.997,4
spotify:track:2A4sIzDJxZmHALe3iqqeFw,"C'est pas grave","C’est pas grave","Columbine",2019-03-22,161360,33,true,osorys,2019-04-20T17:11:15Z,"rap français","Universal Music Distribution Deal",0.747,0.605,0,-6.257,1,0.0733,0.188,0.00000585,0.1,0.473,99.955,4
spotify:track:5SNfvgi4TUwx4Si0lFn3G2,"Soleil","Chocolat","Roméo Elvis",2019-04-12,172293,53,true,osorys,2019-04-22T08:40:58Z,"rap français,pop française","Universal Music Division Island Def Jam",0.702,0.766,4,-6.578,0,0.172,0.259,0,0.174,0.512,124.011,4
spotify:track:6Mdj2P4WdnSWfxp7z69mq6,"Baby","#GPG","Guizmo",2016-06-03,216400,21,true,osorys,2019-04-22T11:14:52Z,"rap français","Y&W / Because Music",0.785,0.894,0,-4.54,1,0.101,0.278,0,0.0943,0.712,118.011,4
spotify:track:7KDyzRaHkwv5nk62UkE0Jb,"Woodstock","Summer Stories Kushtape, Vol. 2","A2h",2016-09-02,182759,19,false,osorys,2019-04-23T10:54:55Z,"rap français","Palace Prod",0.677,0.499,0,-9.622,1,0.0305,0.101,0.0026,0.0954,0.513,119.993,4
